pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
10;7;0.84;1;201.65011503858486;1050.438898677974;28301.719972633513;12.166019345118396;0.14816810344827586
10;9;1.22;2;266.2826825525122;1581.703417134892;32304.6105814357;13.886995905987407;0.16163793103448276
13;9;1.67;1;270.622697857096;2067.742892841909;52947.07381636983;22.760314356431245;0.18857758620689657
15;11;2.16;1;269.01450626132953;2023.239305852981;43595.81980672838;18.740752636626716;0.21551724137931036
11;2;1.07;3;282.0211052548326;1426.2690671481275;48903.46468269495;21.021782023994533;0.18857758620689655
6;4;0.47;6;265.11296018419;951.3107261053459;26893.189685213583;11.560530862074266;0.16163793103448276
6;6;0.46;6;265.3984974680017;1171.6138848476553;32733.971709035744;14.071333398838735;0.16163793103448276
5;6;0.72;5;206.00756764579364;1175.1357751568544;32304.73192265536;13.886777911510706;0.13469827586206898
8;7;1.04;3;200.07038141750633;1261.0888502256948;27424.928413761358;11.789275204209588;0.14816810344827586
13;10;1.48;1;199.04796664336703;1578.1679279729906;33149.852947586965;14.25031451321303;0.18857758620689657
14;11;1.96;1;203.12074120480645;1898.1152529410028;39295.88941416492;16.8923646708931;0.20204741379310345
17;12;2.54;0;269.188216291889;2333.3174058388795;48759.47578736875;20.9605333377499;0.23723752045649144
15;14;3.17;2;259.75496541542515;2067.0213028992302;37708.75070698269;16.210275735930928;0.22898706896551724
12;4;1.9;3;268.5829692383635;1776.9770934786206;45597.475394456946;19.6009858698765;0.20204741379310345
8;3;0.89;7;282.6438112536131;1191.0456629452185;45399.97229000434;19.515687847990442;0.20204741379310348
6;3;0.34;7;273.7433099186886;1204.13147456334;45695.478905009375;19.642828888527887;0.17510775862068967
4;6;0.41;8;266.08312911192644;1198.4296090255307;36099.549052521485;15.517948007860852;0.16163793103448276
7;7;0.68;5;267.44404522913896;1419.2853098642163;41132.72837098948;17.681613320235495;0.1616379310344828
10;8;1.01;3;197.75150911388056;1465.01499175849;36653.4501238067;15.756256292340566;0.17510775862068967
11;9;1.39;2;201.22683717084897;1547.634985769349;35622.57821257432;15.313180945964376;0.17510775862068967
13;12;1.89;1;197.26413231517503;1764.758465037836;33970.45554783422;14.603173374798265;0.18857758620689657
15;11;2.44;1;209.07346806332347;2182.4893043206093;50572.92724124361;21.73991054877664;0.21551724137931036
12;3;1.36;2;189.0225778219266;1270.1321862012305;34889.14059109679;14.997746535190123;0.18857758620689657
4;2;0.6;8;214.5006414953868;1299.3272454059936;46008.41903257233;19.77732179789418;0.16163793103448276
0;1;0.11;7;205.94487771461394;645.1922778766058;29939.69465494494;12.869867023426288;0.09428879310344829
0;2;0.16;6;190.11770519691908;315.33602428845813;8883.884820251556;3.8189432707997533;0.08081896551724138
6;4;0.29;2;192.92620639631787;731.5798650068136;23462.293834461147;10.085598907316768;0.10775862068965518
8;4;0.49;1;197.46548175438627;999.7068367263462;30497.358526366465;13.10976939789581;0.12122844827586207
8;6;0.73;2;259.1094918483025;1091.80879640096;29514.358798945243;12.687331820733307;0.13469827586206898
7;6;1.03;2;257.350971880468;1061.3410238602091;24697.273615491045;10.616687141743393;0.12122844827586207
8;8;1.34;3;196.63359811676366;1420.3035729865626;29007.766277128336;12.469818343500275;0.14816810344827586
9;1;0.62;2;270.86036477010015;1159.5532357582447;43859.539280725105;18.853484485212064;0.14816810344827586
6;3;0.27;5;272.4317542970879;965.6930851076835;39464.67851750807;16.964323631543394;0.14940905476358327
6;3;0.16;4;269.5408103300237;1106.5434534543501;35934.43279584781;15.446936971787359;0.13469827586206898
4;3;0.3;5;196.6838947420648;777.3361359759363;23763.312794116177;10.215063771967891;0.1222186605140682
7;6;0.53;3;205.60978379323592;958.3978956262956;26278.341750920517;11.296195331775126;0.13469827586206898
9;7;0.85;2;138.70793930837044;1210.3842287536731;27354.697476434274;11.759067007909234;0.14816810344827586
13;9;1.21;1;140.19350591009442;1427.8900391567176;30819.089900048995;13.24834380188761;0.18857758620689655
18;13;1.73;0;211.32372102280686;2209.9425679716655;49885.91970198633;21.444617151903635;0.24245689655172414
19;15;2.4;0;261.39455215362483;2037.4990074261646;40912.773689612244;17.58747882519285;0.25592672413793105
14;8;1.59;3;275.1938260839099;1810.74533423402;42594.381743338214;18.310150017123508;0.22898706896551724
8;3;0.95;7;271.1414780441511;1729.884000183534;55190.80376988413;23.724617347031163;0.20204741379310345
6;4;0.6;6;266.35017860314844;876.1881056941992;31870.79991234724;13.700077078267714;0.16163793103448276
2;4;0.49;7;248.18028618885205;919.7734701648567;19106.252711392983;8.21332927763747;0.12122844827586207
0;5;0.64;7;200.2030423810413;952.6020022763787;27382.05744023758;11.77061488620297;0.09428879310344829
10;7;0.9;1;264.8463227361787;1403.1638946498506;30922.868825354777;13.29294115062886;0.14816810344827586
10;6;1.2;1;256.7951967892552;1279.0859941088129;27603.690317002474;11.866122329336015;0.14816810344827586
7;7;1.52;2;191.29215741422885;1203.2454246428042;26209.198965444462;11.266686049026355;0.13466058970382988
7;8;1.87;3;183.03425754320494;1318.2222222222224;20997.777777777777;9.026654687032044;0.13469827586206898
6;1;0.59;2;200.14922601798295;976.6994119467238;32100.59354930905;13.79889079810785;0.10775862068965518
2;2;0.26;6;256.44028727728033;568.912092506547;19857.10449669048;8.53587918725728;0.10775862068965518
6;3;0.27;3;263.40905638351643;924.9094880557124;30041.715691108377;12.913884020490869;0.12122844827586207
4;3;0.42;4;271.21536408663144;974.928244127939;35847.85223472791;15.409674032586503;0.10775862068965518
4;3;0.57;4;199.93723396667207;894.489975865433;26247.355651244266;11.282851642261605;0.10775862068965518
10;6;0.81;2;269.2688666125727;1210.4919252275035;34805.50510083303;14.96172116915621;0.16163793103448276
11;7;1.15;1;262.7884920693427;928.2527517314845;26077.100119484534;11.209737963346948;0.16163793103448276
11;9;1.56;2;263.6967138548439;1549.0825394953213;32280.815603318413;13.87675529435392;0.18401687289766738
12;10;2.01;2;259.1933897788125;1844.4718163785;36761.30556674147;15.802879964721559;0.18857758620689657
12;2;0.87;2;273.70219891145166;1337.4044823897893;38879.84455454722;16.713192041930107;0.18857758620689655
7;2;0.33;6;271.5791901362359;864.510149558431;31529.806509085345;13.553555409880076;0.17510775862068967
5;5;0.23;7;275.26172968106687;1231.366965116521;48345.28281393398;20.78167020472294;0.16163793103448276
7;7;0.5;5;261.8234892269716;911.7115189134581;23361.14929918592;10.042249886173924;0.16163793103448276
13;11;0.89;1;266.38216585485657;1680.9538373277283;41535.76262616633;17.855012372501243;0.18857758620689657
13;9;1.34;3;278.35501457989494;2298.425902642378;60418.90219893746;25.972261506227987;0.21551724137931033
14;11;1.82;3;270.6014617370848;1913.6832202730889;48650.175276170274;20.91327541803712;0.22898706896551724
13;13;2.39;4;255.13541415718785;2261.705730028654;43577.2104468245;18.73290453333921;0.22898706896551727
15;14;3.04;3;202.82748998571844;2394.4630364443146;46717.300814335606;20.08274994271524;0.24245689655172414
14;5;2.04;3;274.61711790058126;1862.979176316376;49107.513485746;21.109829370616275;0.22898706896551724
11;2;1.01;7;292.0234897252696;2030.6480632514035;77984.37785771069;33.522433014626465;0.24245689655172414
9;3;0.46;7;282.76620167424755;1092.4246517820252;45595.12831606758;19.599538756528112;0.22741367332866222
7;5;0.42;6;268.9214619349498;726.6570582144194;25445.640807187756;10.938118126843369;0.17510775862068967
4;8;0.65;7;182.01972758367225;988.6666666666667;15748.333333333332;6.769991015274034;0.14816810344827586
7;9;1.08;4;136.63705807374407;1390.672733999305;28478.950597796138;12.24244412190858;0.14816810344827586
13;11;1.54;1;257.7303708752529;1929.5951841656656;38553.22245011659;16.57314994785047;0.18857758620689657
15;11;2.06;0;263.4908115986991;1970.3095640013203;41820.66554797804;17.977702109726508;0.20204741379310345
16;13;2.65;1;205.37869474520056;2405.572783858964;53338.847226938684;22.928958890157972;0.22898706896551727
14;4;1.68;2;275.4621228721302;1712.3123337845554;44459.046662527035;19.111616830125655;0.21551724137931036
9;4;0.78;6;273.40088208450527;1126.5210253901191;35053.549593203046;15.068359010140835;0.20204741379310345
7;6;0.48;7;271.7833201325954;1270.966677481862;39406.87536766167;16.939654232579972;0.18857758620689657
10;7;0.64;4;268.71654483102714;1157.6161715965693;32773.80768292937;14.088395040087804;0.18857758620689657
11;9;1.05;3;267.0642494330153;1554.0481944143762;37689.56926228593;16.201771823514125;0.18857758620689657
10;11;1.52;4;268.52340764894603;2046.132961307634;48932.55999449452;21.034708566738153;0.18857758620689657
10;10;2.02;4;201.29377715139594;2027.4514893599849;43195.60129798304;18.568782355416882;0.18857758620689657
15;11;2.52;3;209.7708916971357;2434.967663919924;55838.69889626284;24.003561950615655;0.24245689655172414
21;14;3.1;1;272.2122241339443;2468.6616188850617;53395.85999086652;22.95354603620914;0.2963362068965517
18;8;2.14;2;265.7003101484095;1552.9078491690707;36804.31447872364;15.821191397239003;0.26939655172413796
12;5;1.13;7;243.98895818132772;1431.8926330468043;34150.25434987276;14.680265022773675;0.25592672413793105
11;4;0.54;6;276.32961393373085;1513.5937604279175;44523.153927740335;19.13903708731614;0.2326694234975442
8;5;0.6;7;277.36603331724285;1465.8989076962105;48118.77940808025;20.684568305672766;0.2128424404299096
5;6;0.85;7;255.82128692333958;1135.3593367913613;28989.970282948805;12.461941675300244;0.17439493879974266
10;8;1.2;4;261.4800746404625;1646.6886021463597;40004.454959203926;17.19677850926792;0.18857758620689655
10;7;1.55;4;275.5374291433499;1885.4344827388695;47567.6927856097;20.44796602210003;0.18857758620689657
11;9;1.95;4;272.3964850977766;1686.3898032691711;42509.1437523047;18.273409215976777;0.20204741379310348
14;11;2.45;2;269.5743913050552;1906.1882822956936;43157.25671197487;18.552139672277804;0.2155172413793104
12;5;1.33;3;266.3331517109583;1670.1908102191685;41386.274198816565;17.79085940146483;0.20204741379310345
7;3;0.76;6;274.45715663874716;1189.4771944465451;35795.4364096118;15.387276784698644;0.17510775862068967
4;4;0.54;8;263.87755218416214;977.9019980279293;26812.01805341503;11.525708084315486;0.16163793103448276
6;8;0.54;6;262.91713784279557;1348.5058523817816;31200.3313831098;13.41218553622189;0.17035495625454886
6;6;0.84;6;272.15092655261765;1449.1334591864613;45800.69031479273;19.688097780224737;0.16163793103448276
10;9;1.18;2;191.27342124693465;1408.0028829171508;28589.456283374064;12.289950609206464;0.16692279006562263
11;9;1.61;2;268.9141168856633;1719.4627855798426;40576.101857041635;17.44252556340793;0.17510775862068964
15;12;2.13;0;257.5739930176343;2067.5696196506865;39969.0618597404;17.18184775511275;0.20204741379310348
13;12;2.68;2;257.0884563852029;2066.0312974498247;39832.0538906094;17.122953509182008;0.20204741379310348
9;3;1.45;3;264.34102464016553;1366.227978832291;40948.58203990964;17.602431244490788;0.16163793103448276
4;1;0.65;7;275.2094451037898;953.1354339441849;35008.47807903383;15.048862138147314;0.15035192212860723
3;2;0.33;7;279.5559878477441;851.416565659177;37135.09685241757;15.962819748651222;0.13732695980534895
4;4;0.24;5;255.49121373665676;950.2687218467321;22990.63451420676;9.883060114292086;0.12122844827586209
7;6;0.46;3;269.5906384164942;1249.8349979141224;39421.757330305874;16.945987188578457;0.13738449320857962
10;7;0.72;2;263.58053224653065;1232.0574973057794;35055.143672228456;15.06909281367244;0.16163793103448276
9;7;1.06;2;204.1597824890709;1694.465788406204;43030.08106277883;18.49733382423172;0.14816810344827588
9;8;1.41;4;263.4863877249892;1721.4368472028516;40786.12633000983;17.532861460230496;0.17510775862068967
13;10;1.81;2;268.24931596177566;1794.0435557003555;42897.273319337066;18.44034254591214;0.20204741379310348
11;2;0.75;2;264.1279914845039;1106.8786248700437;32034.319811534744;13.770511004268734;0.17510775862068964
3;2;0.16;7;194.83664303693757;666.6434751967402;24702.306570338722;10.618633026486462;0.13469827586206898
5;4;0.21;5;206.48195374382243;1157.0036845487073;37120.493058346736;15.956830572151125;0.13469827586206898
6;5;0.43;3;136.6268119163509;743.2948562002522;19475.169646990154;8.371778323878704;0.13055275564938068
8;7;0.73;2;131.94801805119326;801.7981821638098;16529.74793829347;7.105742497523124;0.13469827586206898
11;9;1.14;1;201.99050266007873;1607.6518294575178;33059.39464779543;14.211443411651164;0.16163793103448276
16;11;1.62;0;270.7053671778396;2043.9563233149556;44842.6847487938;19.276711871745004;0.21551724137931033
15;11;2.15;1;263.89024292980594;1772.8781720909008;38291.798112878896;16.460718392982066;0.21551724137931033
13;12;2.74;3;266.43574019399495;2227.9756514849532;47971.375753138505;20.621680288796043;0.21551724137931033
8;3;1.63;4;262.95559748647406;1289.032576520777;32986.15578939541;14.17977772741828;0.16163793103448276
3;3;0.74;7;267.5341138520922;665.9522997201079;26304.424794484858;11.30723165506101;0.13469827586206898
4;4;0.42;6;203.2483466012639;788.9960156563594;24428.43284293142;10.50096127441159;0.13469827586206898
8;5;0.54;3;205.89727855787189;1164.7695803432096;32434.294187875134;13.942461928293877;0.14816810344827586
13;8;0.88;2;277.1085808915642;1527.4610080590494;44635.5060961521;19.187343362051305;0.20204741379310348
14;11;1.33;1;263.3345862013818;1721.2627204365206;36644.787670577716;15.752691145119254;0.20748842003701568
13;13;1.89;3;202.9246286483174;2073.9134374993127;41603.58666682641;17.8844318289403;0.21551724137931036
14;12;2.49;2;138.83672536465616;2392.0674566888483;45622.21427037954;19.612036051251316;0.22492183325039675
15;14;3.16;2;195.68104646778048;2085.425395470713;36635.93941216332;15.749144464094105;0.22898706896551724
14;6;2.09;2;264.0633719225276;1886.4549918121822;42489.91427671134;18.26533127227375;0.21551724137931033
9;3;1.17;7;266.8485817191668;1595.0700791157558;50420.35057760968;21.673976980451926;0.21551724137931033
8;1;0.4;5;265.1411220012509;980.9753199204212;33497.86725919075;14.399551513458615;0.17510775862068964
7;3;0.23;6;265.08030859086495;998.3141657140677;32189.41669362808;13.837135085822288;0.17510775862068967
3;3;0.29;7;205.9029822494337;754.8137361817974;28174.58539397695;12.111194878432215;0.13469827586206898
7;4;0.46;4;196.1920206164308;943.9979553642188;23653.43956950737;10.167955674913767;0.14816810344827586
7;6;0.74;3;198.2774828669254;914.076959894946;25458.508146534667;10.943838011903615;0.13469827586206898
9;8;1.1;3;268.6590136377324;1612.2165440368121;37118.490518719846;15.956264524509134;0.16163793103448276
13;8;1.5;2;276.7341540891235;1823.0370989090247;48432.002774160006;20.81945709551661;0.20204741379310345
10;1;0.57;3;268.9366226972671;1090.085136908748;36406.549540999666;15.649863693552323;0.17510775862068967
6;4;0.23;6;253.7575914184373;827.441612738461;24367.005030832515;10.474571185509635;0.16323581546679272
6;5;0.35;5;259.00995624929385;763.4954462379035;20750.36564484633;8.919916278424944;0.14816810344827588
4;5;0.6;4;197.95762258808654;939.654114284083;23238.07475813503;9.989415441564313;0.118298595135597
3;5;0.85;4;184.80775829788251;858.7541004523165;16793.220810588726;7.219074821836654;0.09428879310344827
6;6;1.1;2;186.08719583459424;1099.6805228973349;20021.113464295267;8.606701392978545;0.10775862068965518
9;6;1.4;1;261.0062632765746;1219.3043510636276;29842.713583588717;12.828519033898372;0.13469827586206898
7;6;1.7;1;193.35396342770423;1141.7336986045252;25532.95173040602;10.975927948020711;0.11270723260381053
8;7;2.0;3;263.4888946052632;1538.6647128155237;34269.216545830444;14.731444854060825;0.14816810344827586
5;1;0.59;3;273.78729469953703;648.2201191441134;28371.614644266087;12.195786241562926;0.10775862068965518
1;2;0.1;6;137.85454426233395;490.08328265701766;16486.869778263055;7.087131460492904;0.09428879310344829
7;6;0.29;3;195.33379358469358;753.7260418485913;16995.305129738386;7.305838358752956;0.13469827586206898
12;7;0.55;0;272.40923537219703;1241.5375131489466;34296.646251974395;14.743006083821244;0.16163793103448276
13;8;0.94;0;211.49003551289525;1671.8401266144492;45305.110595515755;19.475222836708234;0.17510775862068967
11;9;1.38;2;189.8037813517444;1269.7955165155279;22260.840714415364;9.56954917000947;0.17510775862068967
13;12;1.92;2;269.08970601535805;2444.18947092894;53246.21837994568;22.88915998318747;0.20204741379310345
15;12;2.47;2;271.4063969458688;2455.0285426601413;54613.792702058716;23.477115859301684;0.22898706896551724
