queue_average_reward;passed_cars_reward;pressure_reward;waiting_time_reward;noiseEmission_reward;COEmission_reward;CO2Emission_reward;fuel_reward;occupancy_reward;reward
1;5;-5;0.89;-12.64654246;529.2962624;5594.774083;2.405235557;0.034002505;22.40523556
0;0;-2;0.41;-13.30373814;-1.499396694;1887.461156;0.811303234;0.0389365;0.811303234
0;0;0;-0.15;15.24498695;280.5530861;11436.97778;4.916288378;0.034819616;4.916288378
-1;-4;-3;-0.18;69.62458404;174.8198641;6399.208145;2.750817023;0.013469828;-14.24918298
-1;-2;-4;-0.24;67.182177;-28.30814211;5349.46596;2.299402166;0.013469828;-8.700597834
-1;0;-6;-0.25;-66.94742964;-464.1707734;-9327.572854;-4.009714374;-0.026939655;-9.009714374
0;-1;-9;-0.25;-10.61661777;-227.9576599;-13607.48163;-5.849240572;-0.026939655;-8.849240572
1;1;-9;-0.25;-71.34324009;30.72654983;-5096.138832;-2.190511843;-0.013469828;5.809488157
4;2;-4;1.37;19.25059805;814.3502178;21819.49491;9.379493933;0.040409483;35.37949393
-2;3;-1;0.19;-17.9532922;-237.2822624;-7162.465351;-3.078862648;-1.39E-17;-4.078862648
0;-3;-6;-0.15;7.388529204;162.8096689;1553.214293;0.667696267;-0.026939655;-8.332303733
-2;-1;-8;-0.17;54.12972265;-492.7613347;-5012.502887;-2.15488075;-0.013469828;-15.15488075
-1;-1;-10;-0.24;-58.50938667;-52.92256612;-3635.19142;-1.562628151;-0.013469828;-9.562628151
-2;-1;-13;-0.32;59.5905581;-269.5886022;-4837.207639;-2.079446365;-0.026939655;-15.07944636
-2;2;-12;-0.41;-5.525917092;-338.6998524;-7299.407266;-3.137763823;-0.013469828;-7.137763823
-2;-2;-16;-0.5;13.06718525;-16.6035599;8719.447695;3.747960024;-0.026939655;-12.25203998
-1;0;-20;-0.63;-49.93769542;-480.9992257;-7691.218831;-3.306351183;-0.05387931;-8.306351183
5;2;-16;0.94;-20.99294862;222.7202637;-3448.303066;-1.482070456;0.026939655;29.51792954
5;3;-10;0.63;-2.6215841;783.4461222;9965.230945;4.283988543;0.040409483;38.28398854
0;3;-5;0.3;8.999639028;20.0850698;-4180.453484;-1.797028847;0.026939655;7.202971153
-2;-2;-7;0.04;-1.953804066;150.2816765;8716.334209;3.746851143;0;-12.25314886
-2;-3;-12;-0.13;-17.82431476;-720.0145323;-19248.48815;-8.274274129;-0.026939655;-27.27427413
-1;2;-8;-0.3;74.90033028;465.8669861;14093.42033;6.058203893;0.026939655;7.058203893
-3;-2;-10;-0.45;12.39544097;-303.4250336;6683.591513;2.872756625;-0.013043398;-18.12724338
0;-1;-13;-0.55;-76.73733649;-287.3118322;-17112.441;-7.355892989;-0.013896257;-10.35589299
0;-1;-15;-0.55;19.27337814;-231.654415;3537.205298;1.520284589;-0.013469828;-1.479715411
8;1;-12;1.08;-12.13010391;847.8438539;10763.26372;4.627101768;0.02430795;47.62710177
0;4;-6;0.81;-6.794559809;199.2396844;-8563.971232;-3.680999694;0.028540106;8.319000306
-2;1;-3;0.35;15.72875279;-28.58896452;8938.744602;3.842213156;0.023777589;-3.157786844
0;0;-4;-0.21;-12.84897895;-210.7868815;-953.3931965;-0.409944357;-0.012940376;-0.409944357
-2;-4;-11;-0.29;-12.66510759;-182.4473141;-15757.96584;-6.773592055;-0.036745613;-28.77359206
0;1;-8;-0.3;17.39489504;58.02995918;13459.99106;5.7857781;0.026939655;8.7857781
-3;-1;-11;-0.4;62.3313149;-127.9975351;1879.232754;0.807663264;-0.026939655;-17.19233674
1;-2;-13;-0.45;-7.728695904;-323.2852927;-13570.18278;-5.833304068;-2.78E-17;-6.833304068
-2;1;-13;-0.47;33.14119035;167.7538664;15454.58213;6.64317552;-0.013469828;-0.35682448
8;0;-10;1.03;-21.12746556;418.7213701;449.3523706;0.193432196;0.040409483;40.1934322
1;6;-2;0.76;-5.49114989;8.794594868;-7587.314851;-3.261382373;0.026939655;19.73861763
1;-2;-2;0.45;-68.00326451;527.6267246;8227.677216;3.536959383;0.026939655;2.536959383
-1;-1;-5;0.02;-2.406505296;-136.4766185;-923.2355792;-0.396900206;-0.026939655;-8.396900206
0;-1;-4;-0.08;4.402477516;320.7397214;5589.693509;2.402910724;0.026939655;-0.597089276
-4;0;-7;-0.21;61.80760288;-327.6000978;-6998.778249;-3.008537973;-0.040409483;-23.00853797
-1;-2;-10;-0.29;-0.770099976;-337.0530317;-5482.694661;-2.356985864;-0.013469828;-13.35698586
0;0;-10;-0.31;-54.19222775;74.46055514;10502.09281;4.514308087;0;4.514308087
-2;-1;-12;-0.4;-3.031455485;-107.1107439;-5792.912307;-2.490127769;-0.013469828;-15.49012777
8;1;-9;0.83;-13.8472625;173.0817311;-2535.586232;-1.08976261;0.026939655;41.91023739
-2;5;-2;0.47;19.67370833;700.2575034;21269.8784;9.143195371;0.026939655;14.14319537
-2;-2;-3;-0.11;63.03435613;-361.4603117;-6379.538758;-2.742436299;0.013469828;-18.7424363
0;-3;-8;-0.25;-6.317572659;-470.9083817;-6513.602929;-2.800160435;-0.026939655;-11.80016044
-2;-1;-11;-0.33;-58.86754175;80.76938692;-2199.364028;-0.945400612;-0.026939655;-13.94540061
-3;0;-14;-0.4;-9.582834869;-678.5932076;-17393.42819;-7.476882577;-0.040409483;-22.47688258
1;2;-12;-0.45;-0.526067021;-181.8709618;-4445.466008;-1.910968417;0;9.089031583
-1;0;-12;-0.48;7.596308533;200.3478158;13201.01157;5.674515224;5.55E-17;0.674515224
-3;-2;-15;-0.59;0.610427303;-98.76981374;796.1064903;0.342158057;-0.013469828;-20.65784194
9;1;-10;1.11;1.431348171;623.0011042;5120.818458;2.201551593;0.05387931;50.20155159
0;5;-4;0.95;2.61283609;154.5556667;-2275.54124;-0.978000044;0.013469828;14.02199996
0;0;-3;0.32;-15.51514746;-29.74530544;-6735.275122;-2.895104529;0.001305445;-2.895104529
0;-2;-5;-0.2;1.982427285;-125.3072469;-1779.211589;-0.764881844;0.012164383;-6.764881844
-3;-1;-8;-0.23;18.34863496;181.3548613;21866.39963;9.399233456;-0.026939655;-8.600766544
0;-1;-9;-0.32;-14.52120086;-218.345923;-16833.75012;-7.236071498;0;-10.2360715
0;0;-8;-0.35;18.01171917;-43.19167052;8285.504408;3.561476568;0.013469828;3.561476568
-1;1;-8;-0.38;-13.12678569;-178.439701;-621.6668893;-0.26734056;-0.013469828;-2.26734056
0;-2;-11;-0.4;-11.20408857;-215.8035316;-17119.05422;-7.35865678;-0.013469828;-13.35865678
3;1;-9;1.4;15.36510154;693.9689068;20050.26845;8.618913585;0.013469828;26.61891358
1;4;-4;0.33;46.49708132;25.51351999;-7271.63489;-3.125574351;0.013469828;13.87442565
-1;-4;-10;0.15;-57.5424951;-178.1260271;1725.524136;0.741517502;-0.026939655;-16.2584825
-3;0;-13;-0.3;-1.321728717;-345.2422254;-9087.670526;-3.90649426;-0.040409483;-18.90649426
-2;-1;-14;-0.44;10.42134716;134.0740215;9932.89598;4.269718926;0;-8.730281074
-3;1;-12;-0.56;133.0069801;-363.3234102;3506.079426;1.506794958;0.009061299;-10.49320504
-2;-2;-15;-0.67;-56.21986936;-329.5555556;-5249.444444;-2.256663672;-0.009061299;-18.25666367
0;-1;-18;-0.75;-17.35416333;-411.0031037;-12140.19336;-5.218669645;-0.026939655;-8.218669645
-1;0;-19;-0.79;-2.357204009;-196.1346698;-5050.921224;-2.171222272;-0.013469828;-7.171222272
8;2;-15;1.06;-65.20840907;475.3396594;2066.249921;0.888407641;0.026939655;46.88840764
4;5;-10;0.96;-8.288077765;317.0670467;-3573.667977;-1.535867055;2.78E-17;33.46413294
1;-2;-10;0.43;1.624347059;782.5701783;8946.928942;3.846337927;0.026939655;2.846337927
-2;-1;-10;0.3;76.58047168;374.2499678;18068.40707;7.766837389;0.013469828;-5.233162611
-3;1;-9;0.08;-62.07573541;-422.9040556;-4971.687681;-2.137367438;-2.78E-17;-14.13736744
-1;-1;-10;-0.07;5.586066676;-424.2810499;-1133.950676;-0.487698444;0;-8.487698444
-1;-1;-11;-0.45;-7.098075439;-401.5777817;-9299.543968;-3.99758704;-0.001249213;-11.99758704
1;1;-10;-0.45;-9.382416605;117.3191444;-5751.739833;-2.4722249;0.001249213;5.5277751
-1;-2;-15;-0.5;7.761802185;-113.2301222;7664.565649;3.294436234;-0.040409483;-7.705563766
6;0;-12;0.99;3.813134932;827.7201976;4862.3465;2.090586745;0.040409483;32.09058674
0;3;-7;0.79;-0.638466334;345.9286527;10410.65743;4.475164453;0.019065099;13.47516445
-2;2;-3;0.3;59.9960826;-181.2848723;-3196.8045;-1.374190119;0.034426225;-5.374190119
0;-1;-4;-0.27;-4.929292912;-231.2296921;-5666.093474;-2.43571657;0.000387986;-5.43571657
-2;-4;-11;-0.31;2.478438086;-313.7474494;-5361.461981;-2.304750837;-0.040409483;-24.30475084
-2;-2;-15;-0.41;-59.59796284;-169.9172298;-4237.391775;-1.821579446;-0.026939655;-17.82157945
0;2;-13;-0.47;-5.221983441;45.58267269;2289.74704;0.984300054;-0.005897195;6.984300054
-3;0;-15;-0.55;2.057307517;-414.6862086;-2680.145114;-1.152368118;-0.030933565;-16.15236812
0;0;-17;-0.65;-6.810041652;-688.0631356;-20536.7267;-8.828001069;-0.017048551;-8.828001069
8;1;-14;1.25;-10.89453067;903.9445174;7958.296243;3.421436341;0.026939655;46.42143634
2;4;-7;1.02;14.46556316;901.1553764;14527.5581;6.245163157;0.040409483;28.24516316
-3;0;-4;0.36;12.02798626;-129.5336759;7830.206602;3.365681168;0.040409483;-11.63431883
0;-2;-4;-0.15;68.45003686;114.5767004;12860.92151;5.528236535;0.026939655;-0.471763465
0;0;-4;-0.3;-9.399259102;-359.5563914;-12703.96977;-5.460929069;0;-5.460929069
-1;-3;-8;-0.3;-56.57462664;-37.06012458;297.1136697;0.127697407;-0.013469828;-13.87230259
-1;-1;-9;-0.34;59.76424491;120.1372657;5015.445387;2.155940934;0;-5.844059066
0;0;-11;-0.38;-56.68900524;-246.0055543;-4491.20261;-1.930705427;-0.026939655;-1.930705427
-1;0;-13;-0.4;-14.28967138;-315.1409852;-8768.284998;-3.769198009;-0.026939655;-8.769198009
7;1;-11;1.36;-6.713647946;731.9552815;8984.398919;3.862317111;0.013469828;41.86231711
1;4;-5;0.65;13.6344115;391.3454425;7447.023319;3.20135141;0.026939655;20.20135141
-4;0;-6;0.18;-8.54879049;-68.81531125;-4840.995535;-2.080883111;-0.013469828;-22.08088311
0;-3;-8;-0.19;-5.295919485;-334.6679273;-4355.834204;-1.872558203;0.013469828;-10.8725582
-2;1;-8;-0.28;62.68586877;-337.0060538;-9697.18305;-4.168483313;-0.013469828;-11.16848331
-1;-2;-12;-0.36;-53.05533234;2.433542125;10126.46015;4.352759955;-0.026939655;-6.647240045
-2;0;-14;-0.44;0.329191799;-392.7010865;-5047.456838;-2.169867902;-0.026939655;-12.1698679
-2;-1;-16;-0.57;-10.92805783;-218.8360564;-14899.45223;-6.404577617;-0.013469828;-19.40457762
-2;0;-19;-0.63;8.573479776;-130.0380389;12531.47322;5.386476778;-0.040409483;-4.613523222
7;1;-15;0.91;-12.41471293;522.7896365;-10084.53367;-4.334472143;0.040409483;33.66552786
3;4;-9;0.72;0.733524638;340.4256159;8018.390621;3.446933604;0.026939655;30.4469336
-2;1;-7;0.35;4.031398007;-171.2682754;-1193.861875;-0.513352987;0.013469828;-7.513352987
-2;-2;-9;-0.11;7.895067881;115.0044827;7593.774022;3.264317194;-0.008832839;-12.73568281
-1;-1;-9;-0.39;-1.523183933;-42.17864785;1113.103113;0.478384811;0.013084398;-7.521615189
-1;-1;-12;-0.45;3.513438836;-618.3459708;-8949.763913;-3.847379515;-0.017721386;-11.84737952
-2;-1;-15;-0.54;-17.13195136;-292.6538868;-13540.97053;-5.820676908;-0.026939655;-18.82067691
-1;1;-14;-0.56;24.18764587;140.8634447;11539.40433;4.960149388;0;2.960149388
-2;0;-17;-0.65;-18.23136705;-456.9476172;-10027.46193;-4.310492802;-0.040409483;-14.3104928
9;0;-15;1.27;12.88373129;946.9498244;13822.17717;5.941980602;0.026939655;50.9419806
2;3;-10;1.04;-6.88690407;528.3693586;2652.689197;1.140613353;0.024542908;20.14061335
-1;0;-9;0.54;6.438066538;-32.22459665;5973.525273;2.567586043;0.003890945;-2.432413957
0;1;-4;-0.01;-1.119533502;191.1175472;930.8728517;0.400313474;0.058726436;3.400313474
-1;-2;-4;-0.29;8.476111466;4.381294321;6203.176398;2.666372008;0.034068159;-8.333627992
0;-2;-7;-0.3;52.89022642;-374.4210758;-5575.234058;-2.396661162;-0.013469828;-8.396661162
-1;-1;-9;-0.34;3.176893192;188.6608846;1099.053786;0.472488473;-0.013469828;-7.527511527
-4;-1;-13;-0.4;1.448082428;-507.128192;-3781.11352;-1.625583669;-0.040409483;-24.62558367
0;0;-14;-0.46;-75.11211618;-283.2562411;-11404.59366;-4.902373368;-0.013469828;-4.902373368
9;1;-10;1.19;22.8305694;775.0631042;15880.88084;6.826770501;0.040409483;54.8267705
-1;4;-5;0.76;-11.93308956;371.2757177;821.9293028;0.353559097;0.013469828;7.353559097
0;1;-3;0.19;53.26000032;58.1662904;2042.284512;0.877931724;0.013469828;3.877931724
1;-3;-5;-0.03;7.553945008;51.14805065;1858.937172;0.799006813;0.013469828;-3.200993187
-5;0;-6;-0.21;-3.700090706;80.23119718;2009.821108;0.864046769;-0.013469828;-24.13595323
0;-3;-11;-0.3;3.101564942;-561.0121658;-3446.020935;-1.481628855;-0.026939655;-10.48162885
-1;0;-13;-0.38;-3.984650293;-551.5053794;-20729.37699;-8.910755676;-0.026939655;-13.91075568
-2;1;-13;-0.46;1.293081589;-63.83670083;6028.038193;2.591065617;-0.013469828;-4.408934383
-1;0;-14;-0.53;5.527237712;-50.1697602;3776.68206;1.623290682;-0.013469828;-3.376709318
7;1;-10;0.87;-0.920451999;417.2036829;8547.109916;3.674226331;0.040409483;41.67422633
1;3;-5;0.66;-67.20052534;240.9308579;-5925.611994;-2.546967682;0.025728162;11.45303232
0;1;-3;0.22;7.534093821;110.9612876;-3099.007287;-1.331922778;0.011771549;1.668077222
-1;-2;-6;-0.06;-7.101953822;167.245277;9350.108668;4.019171313;-0.010560055;-6.980828687
-3;-3;-10;-0.29;-0.321845043;89.32203486;-2016.923283;-0.86686427;-0.013469828;-24.86686427
-2;0;-8;-0.36;77.75756313;-461.5976499;5979.215504;2.569751517;0.024370659;-7.430248483
0;1;-9;-0.4;-71.96173495;-524.743183;-13722.70732;-5.898939914;-0.024370659;-2.898939914
0;-3;-13;-0.4;-0.72507567;173.0600439;2795.278652;1.201646169;-0.013469828;-7.798353831
0;2;-12;-0.42;61.45753074;0.95514595;-1692.536803;-0.727517479;-0.013469828;5.272482521
6;1;-9;1.1;-8.469477113;437.071807;3442.417711;1.479975343;0.026939655;34.47997534
0;3;-5;0.49;-1.560502927;134.1078263;-3614.589725;-1.553642494;0.013469828;7.446357506
-1;-1;-5;0.31;-58.52663296;235.3248689;6984.606573;3.002469203;0.013469828;-4.997530797
-1;0;-6;-0.1;15.43127259;-168.2458665;3845.205781;1.652697831;-0.013469828;-3.347302169
-1;-1;-8;-0.26;-22.37185933;-172.7243525;-15562.10399;-6.689338577;-0.013469828;-14.68933858
-1;-2;-9;-0.35;14.68432825;-337.1262481;5555.853511;2.387936361;0.012134687;-8.612063639
-1;2;-8;-0.38;-6.269939801;-38.09815377;-5833.835987;-2.507685903;-0.012134687;-1.507685903
-1;-3;-12;-0.4;-3.111206249;-329.5357079;-2370.239714;-1.019068369;-0.013469828;-15.01906837
0;2;-12;-0.4;-7.10244309;-166.3623466;-7207.970444;-3.098389816;-0.026939655;2.901610184
6;1;-9;0.99;19.4007618;1109.799768;27569.37771;11.85125051;0.02407201;44.85125051
1;3;-5;0.64;-22.9675292;-56.4574007;-15868.05041;-6.820795407;0.016337473;7.179204593
-1;-1;-5;0.42;78.27574445;284.7994173;11137.83464;4.78764941;0.003342175;-3.21235059
-3;0;-5;-0.13;9.895882708;-114.3539716;9217.949082;3.962251681;0.010127652;-11.03774832
0;-3;-7;-0.29;55.07498206;-35.59844237;-1959.456622;-0.842323617;0.013469828;-9.842323617
-2;-2;-10;-0.37;1.343718728;-402.599781;-6627.086047;-2.848858196;-0.013469828;-18.8488582
-2;-1;-13;-0.48;-124.099041;-421.3117354;-5129.813375;-2.205275804;-0.026939655;-15.2052758
-1;0;-15;-0.54;-7.258337084;-304.2843307;-10102.72955;-4.342790399;-0.026939655;-9.342790399
0;2;-14;-0.55;67.17527589;-146.6601393;1124.803417;0.483373017;-0.013469828;6.483373017
6;1;-10;1.03;-4.348450599;998.8159177;13536.46006;5.819186403;0.040409483;38.8191864
3;3;-5;0.95;-53.32295647;332.8816355;6573.695592;2.825884708;0.024319617;26.82588471
1;1;-1;0.49;-17.73325502;-23.25771565;-15876.55251;-6.824441224;0.043029521;1.175558776
0;0;-2;0;92.93945878;578.6080425;31506.30931;13.54323076;0.040409483;13.54323076
-2;-3;-1;-0.12;53.4490725;-59.69209791;-7127.14415;-3.063612241;0;-22.06361224
-1;-4;-8;-0.15;-120.5661748;-540.4533922;-5962.964567;-2.563500187;-0.040409483;-19.56350019
-1;0;-11;-0.21;-10.13501446;-82.22685944;-6717.585491;-2.887573919;-0.040409483;-7.887573919
-2;1;-11;-0.28;-7.12066974;-345.9626267;-2571.432914;-1.10555779;-0.016239613;-8.10555779
1;3;-9;-0.3;-0.686292612;-113.7631467;-8103.963525;-3.483505024;-0.010700042;10.51649498
4;-1;-10;0.89;-8.810120397;272.6112853;-6483.161812;-2.786613772;0;14.21338623
-2;2;-8;0.16;10.07259608;122.3521167;8036.198036;3.454441185;2.78E-17;-0.545558815
-2;-1;-9;-0.2;7.459979124;-11.90723417;2867.159765;1.232467608;-2.78E-17;-11.76753239
-2;-1;-8;-0.33;65.01465363;281.2340437;15304.39075;6.578661055;0.026939655;-6.421338945
-2;-1;-9;-0.46;5.286656407;-494.5182845;-3561.330712;-1.531166027;0;-14.53116603
0;-1;-12;-0.5;-16.57561647;-745.7491026;-21927.57502;-9.425922436;-0.026939655;-12.42592244
0;0;-13;-0.5;-0.13495152;-3.691013572;-2922.39182;-1.2561615;-0.013469828;-1.2561615
-2;0;-16;-0.56;-65.86326701;-101.2424801;1120.465598;0.48152453;-0.040409483;-9.51847547
-2;0;-19;-0.64;5.065650233;-242.2235872;1781.233902;0.765493677;-0.040409483;-9.234506323
7;2;-16;1.04;-17.81981179;148.7028563;-16658.74745;-7.160530963;0.013469828;33.83946904
5;4;-8;1.11;-0.353699453;917.5432937;9213.789595;3.961100085;0.05387931;40.96110008
-3;0;-6;0.64;22.34041973;380.1613697;23322.43244;10.02522846;0.026939655;-4.974771544
-1;-1;-2;-0.01;76.29452208;270.2912627;17341.21525;7.454216456;0.067349138;-0.545783544
-3;-2;-6;-0.31;-59.6586921;-786.3007662;-15570.88636;-6.693579509;-0.026939655;-27.69357951
2;-4;-11;-0.35;-18.67963279;-145.7435738;-14935.23056;-6.419928016;-0.013469828;-8.419928016
0;1;-12;-0.35;0.307413828;-17.68616812;2595.283504;1.115549366;-0.026939655;4.115549366
0;3;-8;-0.35;-4.414145044;34.46015989;-1070.975439;-0.460335525;0.013469828;8.539664475
-3;-1;-11;-0.39;0.280169407;-173.5886227;-1781.063417;-0.76563836;-0.026939655;-18.76563836
9;-1;-10;1.29;26.02099199;665.6755269;6226.665174;2.676905358;0.026939655;44.67690536
-1;5;-2;0.82;-4.647621394;514.0324517;15229.11254;6.546450194;0.040409483;16.54645019
0;-2;0;-0.03;13.33414092;71.12973697;8889.756272;3.82125401;0.053574574;-2.17874599
0;2;-3;-0.1;46.2408866;-110.1448255;-2682.965622;-1.153289401;0.013774564;4.846710599
-1;-4;-3;-0.1;-8.899338088;-222.685533;-14038.99861;-6.034725714;-0.026939655;-23.03472571
1;-2;-6;-0.1;2.737215738;65.45264947;6048.199096;2.599842638;-0.013469828;1.599842638
-4;-1;-11;-0.17;-79.39342463;-307.7512959;-13858.62216;-5.95727871;-0.05387931;-28.95727871
1;0;-12;-0.25;5.930306051;-45.53832492;3953.34691;1.699289094;-0.013469828;6.699289094
-3;2;-13;-0.32;-0.812054036;-217.9383657;-149.3774675;-0.064350354;-0.040409483;-9.064350354
3;1;-9;0.73;-2.774382548;396.8824907;-1266.630786;-0.544180492;0.040409483;17.45581951
2;3;-6;0.14;67.27849433;-256.0415848;-3365.787813;-1.446958555;0;17.55304144
-3;-2;-8;-0.06;-49.74297815;216.4050369;12037.59968;5.174434037;0;-15.82556596
0;-1;-9;-0.19;-18.22311388;-359.7289918;-11518.34132;-4.951296262;0;-7.951296262
-2;0;-8;-0.31;2.938280042;-142.0415021;-957.0727028;-0.411449257;0.001744657;-10.41144926
-1;1;-9;-0.37;11.3778913;-97.88030553;-648.2564854;-0.278795894;-0.015214484;-2.278795894
1;-1;-11;-0.4;-8.532293583;-190.7989471;-2941.402688;-1.264462404;-0.013469828;0.735537596
-1;-2;-12;-0.44;-2.954058491;64.41905622;2269.272369;0.975505291;-0.001141527;-10.02449471
-1;2;-10;-0.46;1.969130061;94.43989424;1268.193908;0.54521253;0.014611354;1.54521253
8;1;-8;1.31;17.01165985;208.7417077;1182.56599;0.508344705;0.013469828;43.5083447
-1;1;-4;1.03;-10.31493295;793.8247282;9367.021485;4.02696711;0.040409483;2.02696711
0;2;-2;0.13;56.82376495;-223.5865981;1446.846583;0.621770862;-0.004630636;6.621770862
0;-2;-5;-0.15;-72.59671784;-79.13677784;-12414.09811;-5.336223282;-0.008839192;-11.33622328
-4;-3;-9;-0.19;18.96339608;146.4967585;16289.64932;7.002169934;-0.013469828;-21.99783007
0;0;-8;-0.33;61.02999262;-281.1425053;-1342.409025;-0.577244374;0.013469828;-0.577244374
-2;-1;-11;-0.39;-7.531856944;-522.0410062;-15588.56067;-6.700960162;-0.026939655;-19.70096016
0;-1;-12;-0.45;11.88388652;110.3290923;12122.85546;5.210985915;0;2.210985915
-2;2;-12;-0.48;-11.45708199;-470.220906;-11927.58268;-5.127304394;-0.026939655;-9.127304394
9;1;-8;1.03;-12.24187256;698.3181037;-4900.858394;-2.106136225;0.040409483;45.89386378
2;5;0;0.83;19.32427963;668.3769397;20119.54183;8.64866954;0.029041806;33.64866954
-2;0;-1;0.16;-0.647572604;-4.530777476;4394.155177;1.888836521;0.024837504;-8.111163479
0;-4;-3;-0.06;-13.33361874;-264.1550273;-12995.89536;-5.586373658;0;-17.58637366
0;-1;-2;-0.1;77.30573786;333.2380721;17787.99114;7.646232139;0.026939655;4.646232139
-3;-1;-6;-0.14;-65.38715786;-282.1530242;-8985.304456;-3.862464356;-0.040409483;-21.86246436
1;-2;-9;-0.2;-6.92947758;-141.8437418;-7853.406525;-3.375822751;-0.013469828;-4.375822751
-3;1;-10;-0.26;69.08911888;-147.8593876;7255.739586;3.118751216;-0.026939655;-8.881248784
-2;0;-12;-0.38;-0.227835607;-231.3455285;-1560.270479;-0.670815482;-0.026939655;-10.67081548
6;1;-9;0.63;-135.1988843;185.415113;-9150.975426;-3.933376963;0.026939655;29.06662304
3;3;-4;0.35;-0.756357077;327.9221684;2569.730868;1.104815714;0.020058469;25.10481571
-1;2;-1;0.14;13.21989992;161.057554;4179.893717;1.796800541;0.012919814;2.796800541
-2;-3;-3;0.01;6.902126903;39.91505152;4282.00384;1.840589204;0.020901027;-17.1594108
-1;0;-4;-0.11;52.6628628;-287.5307567;-1521.596044;-0.654208312;-0.013469828;-5.654208312
0;-4;-9;-0.17;-6.786329815;109.0768249;-3381.388133;-1.453359508;-0.013469828;-13.45335951
-3;1;-8;-0.25;-42.62369609;-200.5521072;5379.114715;2.31202237;0;-9.68797763
0;-1;-10;-0.34;39.76191281;-281.4010922;-10603.19115;-4.557896235;-0.013469828;-7.557896235
-1;1;-12;-0.35;3.458256534;-502.0333111;-5508.338452;-2.368071607;-0.040409483;-4.368071607
7;1;-8;0.83;-65.34401593;674.9093445;279.2039246;0.120454977;0.040409483;38.12045498
0;6;-1;0.42;-6.792391501;167.5895488;1138.117337;0.489327144;0.013469828;18.48932714
-2;-2;-3;-0.1;12.79608734;137.1928473;11637.12354;5.002150762;0;-10.99784924
-2;-3;-5;-0.17;136.1380091;216.6845758;13032.38927;5.602095083;0.011653272;-13.39790492
-2;-2;-10;-0.24;-65.17723831;-619.2908505;-16355.85693;-7.030867256;-0.038592927;-23.03086726
-1;0;-15;-0.35;-85.47191497;-858.5288301;-19416.57857;-8.346638815;-0.067349138;-13.34663881
-2;-1;-19;-0.44;-1.104041613;163.3734327;-2832.706685;-1.217547176;-0.040409483;-14.21754718
-3;3;-15;-0.58;14.35584471;-27.72371282;10038.35145;4.314925976;0.013469828;-1.685074024
-3;0;-15;-0.7;0.515976736;-486.9943324;-6026.829918;-2.590932538;-2.78E-17;-17.59093254
11;0;-14;0.88;-13.34996036;231.5483448;-4925.912608;-2.11725413;0.013469828;52.88274587
2;3;-9;0.85;11.47650886;1123.59578;23839.44938;10.24798272;0.026939655;29.24798272
